class,tel,filt,night,exposure,imageid
3,2,o,a60017o0299,02732,02a60017o0299o
3,2,o,a60034o0783,00090,02a60034o0783o
3,2,o,a59884o0484,03121,02a59884o0484o
3,2,o,a60022o0442,00189,02a60022o0442o
3,2,o,a59356o0096,03538,02a59356o0096o
3,2,o,a59126o0175,19438,02a59126o0175o
3,2,c,a59677o0193,05712,02a59677o0193c
3,2,o,a60039o0689,04414,02a60039o0689o
3,2,c,a59455o0269,23091,02a59455o0269c
3,2,c,a59868o0062,15549,02a59868o0062c
3,2,o,a60022o0442,03414,02a60022o0442o
3,2,o,a57414o0749,04341,02a57414o0749o
3,2,c,a59780o0149,03226,02a59780o0149c
3,2,c,a59868o0062,14416,02a59868o0062c
3,2,o,a60082o0311,05346,02a60082o0311o
3,2,o,a57365o0212,02009,02a57365o0212o
3,2,o,a60039o0709,07262,02a60039o0709o
3,2,o,a60059o0301,00575,02a60059o0301o
3,2,o,a60028o0647,04820,02a60028o0647o
3,2,o,a59087o0260,19560,02a59087o0260o
3,2,o,a60039o0689,03058,02a60039o0689o
3,2,o,a60039o0730,04533,02a60039o0730o
3,2,c,a59677o0193,00757,02a59677o0193c
3,2,c,a58435o0932,01182,02a58435o0932c
3,2,o,a59546o0259,00727,02a59546o0259o
3,2,o,a59916o0017,09923,02a59916o0017o
3,2,o,a60082o0332,01648,02a60082o0332o
3,2,c,a59677o0193,03234,02a59677o0193c
3,2,o,a59126o0175,00136,02a59126o0175o
3,2,o,a59628o0339,00423,02a59628o0339o
3,2,o,a60020o0740,04885,02a60020o0740o
3,2,o,a59927o0476,01471,02a59927o0476o
3,2,o,a60082o0294,02006,02a60082o0294o
3,2,o,a60009o0625,12937,02a60009o0625o
3,2,c,a59677o0193,02713,02a59677o0193c
3,2,c,a59677o0193,05523,02a59677o0193c
3,2,o,a60039o0709,04898,02a60039o0709o
3,2,o,a57413o0614,07451,02a57413o0614o
3,2,o,a60021o0546,04141,02a60021o0546o
3,2,c,a59868o0062,07356,02a59868o0062c
3,2,o,a60039o0709,04275,02a60039o0709o
3,2,o,a59868o0435,03455,02a59868o0435o
3,2,o,a60034o0783,00135,02a60034o0783o
3,2,c,a59876o0568,00785,02a59876o0568c
3,2,o,a59478o0364,03613,02a59478o0364o
3,2,o,a59908o0108,02077,02a59908o0108o
3,2,c,a59665o0232,01377,02a59665o0232c
3,2,o,a59916o0455,06941,02a59916o0455o
3,2,o,a60082o0332,04541,02a60082o0332o
3,2,c,a59998o0623,05730,02a59998o0623c
3,2,o,a59564o0168,00182,02a59564o0168o
3,2,c,a59882o0356,04126,02a59882o0356c
3,2,o,a59917o0255,01006,02a59917o0255o
3,2,c,a59677o0193,04486,02a59677o0193c
3,2,c,a59677o0193,00422,02a59677o0193c
3,2,o,a60023o0811,00070,02a60023o0811o
3,2,o,a59868o0863,05130,02a59868o0863o
3,2,c,a59677o0193,06601,02a59677o0193c
3,2,o,a59244o0941,00016,02a59244o0941o
3,2,c,a59868o0382,05527,02a59868o0382c
3,2,c,a59769o0635,00460,02a59769o0635c
3,2,o,a59426o0161,01168,02a59426o0161o
3,2,c,a60051o0612,01860,02a60051o0612c
3,2,c,a59881o0592,15045,02a59881o0592c
3,2,c,a59870o0128,05822,02a59870o0128c
3,2,o,a60017o0332,00814,02a60017o0332o
3,2,c,a59142o0881,00339,02a59142o0881c
3,2,c,a59676o0071,01034,02a59676o0071c
3,2,o,a60039o0709,00070,02a60039o0709o
3,2,o,a59319o0135,01606,02a59319o0135o
3,2,o,a60009o0625,09154,02a60009o0625o
3,2,c,a59880o0052,05944,02a59880o0052c
3,2,o,a59356o0096,03516,02a59356o0096o
3,2,o,a59869o0625,03400,02a59869o0625o
3,2,o,a59509o0703,05249,02a59509o0703o
3,2,c,a59676o0071,01511,02a59676o0071c
3,2,c,a59884o0506,02757,02a59884o0506c
3,2,o,a59884o0369,03332,02a59884o0369o
3,2,o,a60021o0650,01523,02a60021o0650o
3,2,c,a59780o0149,03737,02a59780o0149c
3,2,o,a60082o0311,02738,02a60082o0311o
3,2,c,a59868o0382,06435,02a59868o0382c
3,2,o,a59126o0175,18940,02a59126o0175o
3,2,o,a59873o0258,00158,02a59873o0258o
3,2,o,a60039o0689,04873,02a60039o0689o
3,2,c,a59676o0071,00543,02a59676o0071c
3,2,c,a59462o0296,05908,02a59462o0296c
3,2,o,a60031o0815,00100,02a60031o0815o
3,2,o,a60032o0185,05361,02a60032o0185o
3,2,c,a58435o0932,09228,02a58435o0932c
3,2,o,a60082o0311,03947,02a60082o0311o
3,2,o,a59884o0484,02255,02a59884o0484o
3,2,o,a60023o0811,06856,02a60023o0811o
3,2,o,a60022o0442,00890,02a60022o0442o
3,2,c,a59462o0296,02080,02a59462o0296c
3,2,o,a59873o0258,06821,02a59873o0258o
3,2,o,a60034o0594,04577,02a60034o0594o
3,2,c,a59616o0728,06112,02a59616o0728c
3,2,o,a59607o0239,00035,02a59607o0239o
3,2,c,a59676o0071,00419,02a59676o0071c
3,2,c,a60057o0516,00890,02a60057o0516c
3,2,o,a60027o0481,00043,02a60027o0481o
3,2,c,a59677o0193,04105,02a59677o0193c
3,2,o,a60039o0689,04396,02a60039o0689o
3,2,o,a57466o0509,05239,02a57466o0509o
3,2,o,a59564o0168,00803,02a59564o0168o
3,2,o,a59546o0259,00375,02a59546o0259o
3,2,o,a59868o0714,01555,02a59868o0714o
3,2,o,a60039o0696,06228,02a60039o0696o
3,2,c,a57778o0668,04424,02a57778o0668c
3,2,o,a60029o0712,03606,02a60029o0712o
3,2,o,a60028o0658,01279,02a60028o0658o
3,2,o,a60022o0468,02596,02a60022o0468o
3,2,o,a59917o0255,07411,02a59917o0255o
3,2,c,a59880o0156,03630,02a59880o0156c
3,2,o,a59914o0640,05101,02a59914o0640o
3,2,o,a60082o0294,01303,02a60082o0294o
3,2,o,a57413o0614,00289,02a57413o0614o
3,2,c,a59082o0601,00021,02a59082o0601c
3,2,o,a59916o0061,03273,02a59916o0061o
3,2,o,a59902o0604,06352,02a59902o0604o
3,2,o,a59927o0481,05405,02a59927o0481o
3,2,o,a59426o0161,01824,02a59426o0161o
3,2,o,a59916o0157,04234,02a59916o0157o
3,2,o,a59892o0446,03185,02a59892o0446o
3,2,o,a59917o0255,00626,02a59917o0255o
3,2,o,a60059o0301,01563,02a60059o0301o
3,2,o,a60032o0185,04217,02a60032o0185o
3,2,o,a59898o0309,00580,02a59898o0309o
3,2,o,a60071o0420,01417,02a60071o0420o
3,2,o,a59426o0161,01863,02a59426o0161o
3,2,o,a60071o0407,00476,02a60071o0407o
3,2,o,a59868o0822,03151,02a59868o0822o
3,2,o,a60031o0815,00005,02a60031o0815o
3,2,o,a60031o0815,06790,02a60031o0815o
3,2,c,a59769o0635,03426,02a59769o0635c
3,2,o,a59892o0528,03451,02a59892o0528o
3,2,o,a60039o0709,04260,02a60039o0709o
3,2,o,a59896o0166,00857,02a59896o0166o
3,2,c,a59677o0193,00154,02a59677o0193c
3,2,o,a59873o0258,04320,02a59873o0258o
3,2,o,a58413o0441,05782,02a58413o0441o
3,2,o,a59899o0029,02260,02a59899o0029o
3,2,o,a60021o0856,00587,02a60021o0856o
4,2,o,a57365o0266,02481,02a57365o0266o
4,2,o,a60021o0856,05649,02a60021o0856o
4,3,o,a59873o0293,06190,03a59873o0293o
4,4,o,a60022o0719,02041,04a60022o0719o
4,3,c,a60021o0584,01340,03a60021o0584c
4,1,c,a59432o0843,01413,01a59432o0843c
4,3,c,a60030o0336,02361,03a60030o0336c
4,3,c,a60030o0336,03380,03a60030o0336c
4,4,c,a59939o0082,00150,04a59939o0082c
4,1,o,a59597o0269,00543,01a59597o0269o
4,1,o,a59875o0390,00589,01a59875o0390o
4,1,o,a59006o0443,04086,01a59006o0443o
4,1,c,a59900o0426,01789,01a59900o0426c
4,3,c,a60033o0606,00953,03a60033o0606c
4,1,o,a59270o0631,00234,01a59270o0631o
4,2,o,a60021o0856,06188,02a60021o0856o
4,1,o,a59870o0051,01667,01a59870o0051o
4,2,o,a60024o0473,03286,02a60024o0473o
4,3,c,a59899o0265,00953,03a59899o0265c
4,1,o,a59610o0971,03309,01a59610o0971o
4,1,o,a59584o0171,00404,01a59584o0171o
4,1,o,a59597o0321,00576,01a59597o0321o
4,3,c,a60030o0336,02192,03a60030o0336c
4,1,o,a59026o0127,03366,01a59026o0127o
4,2,o,a60022o0608,00506,02a60022o0608o
4,1,c,a59439o0770,00939,01a59439o0770c
4,2,o,a60021o0856,05155,02a60021o0856o
4,1,o,a59610o0542,00791,01a59610o0542o
4,1,o,a59621o0986,01501,01a59621o0986o
4,4,o,a60022o0719,04133,04a60022o0719o
4,1,c,a59905o0819,01230,01a59905o0819c
4,1,o,a59006o0443,04369,01a59006o0443o
4,1,o,a59534o0947,00910,01a59534o0947o
4,3,c,a60032o0411,04175,03a60032o0411c
4,2,c,a59821o0781,03374,02a59821o0781c
4,4,o,a59911o0111,02899,04a59911o0111o
4,2,o,a60027o0481,01681,02a60027o0481o
4,1,o,a59010o0408,04622,01a59010o0408o
4,1,o,a59607o0787,00427,01a59607o0787o
4,4,o,a60031o0849,01204,04a60031o0849o
4,1,c,a59900o0426,01498,01a59900o0426c
4,2,c,a59082o0591,02258,02a59082o0591c
4,2,o,a60028o0651,03572,02a60028o0651o
4,1,c,a59439o0770,01059,01a59439o0770c
4,4,c,a59945o0652,00516,04a59945o0652c
4,3,c,a59849o0716,01352,03a59849o0716c
4,4,c,a59879o0221,03658,04a59879o0221c
4,3,c,a59897o0071,04348,03a59897o0071c
4,2,c,a59870o0128,02880,02a59870o0128c
4,2,o,a57440o0122,00189,02a57440o0122o
4,3,o,a59941o0273,03816,03a59941o0273o
4,1,o,a59354o0278,01894,01a59354o0278o
4,3,c,a59968o0412,01018,03a59968o0412c
4,1,o,a59084o0821,04641,01a59084o0821o
4,3,c,a59897o0231,03094,03a59897o0231c
4,2,o,a60029o0712,00950,02a60029o0712o
4,2,o,a60031o0815,02420,02a60031o0815o
4,2,o,a59627o0226,04769,02a59627o0226o
4,1,o,a59020o0789,02516,01a59020o0789o
4,1,c,a59439o0770,01993,01a59439o0770c
4,3,c,a59849o0812,02176,03a59849o0812c
4,2,o,a60021o0856,06079,02a60021o0856o
4,2,c,a59998o0623,02666,02a59998o0623c
4,1,o,a59870o0030,02663,01a59870o0030o
4,1,o,a59238o0009,04088,01a59238o0009o
4,3,c,a60032o0411,01395,03a60032o0411c
4,1,o,a59875o0613,03243,01a59875o0613o
4,1,o,a59014o0370,01892,01a59014o0370o
4,1,o,a59110o0565,02404,01a59110o0565o
4,2,c,a59882o0356,02947,02a59882o0356c
4,1,o,a59610o0542,00830,01a59610o0542o
4,1,o,a59014o0401,01493,01a59014o0401o
4,2,c,a57778o0667,02021,02a57778o0667c
4,3,c,a60016o0064,00685,03a60016o0064c
4,4,o,a60018o0031,04591,04a60018o0031o
4,4,o,a60043o0824,03331,04a60043o0824o
4,4,o,a60025o0494,01573,04a60025o0494o
4,1,c,a59380o0136,01890,01a59380o0136c
4,1,o,a59610o0902,01798,01a59610o0902o
4,1,o,a59084o0525,02856,01a59084o0525o
4,2,c,a57870o0572,00940,02a57870o0572c
4,3,c,a60033o0654,01061,03a60033o0654c
4,1,o,a59875o0521,01186,01a59875o0521o
4,2,o,a60021o0546,02374,02a60021o0546o
4,1,o,a59607o0787,02366,01a59607o0787o
4,1,o,a59810o0427,00726,01a59810o0427o
4,2,o,a60027o0481,01956,02a60027o0481o
4,1,o,a59085o0805,02302,01a59085o0805o
4,1,c,a59195o0343,01609,01a59195o0343c
4,4,c,a59881o0605,03046,04a59881o0605c
4,1,o,a59875o0390,01904,01a59875o0390o
4,1,c,a59900o0426,02778,01a59900o0426c
4,2,o,a59914o0683,00578,02a59914o0683o
4,3,o,a59988o0282,07029,03a59988o0282o
4,2,o,a57413o0614,01828,02a57413o0614o
4,3,c,a60030o0336,00487,03a60030o0336c
4,2,o,a60027o0481,03466,02a60027o0481o
4,2,o,a60021o0856,04258,02a60021o0856o
4,3,c,a60030o0336,05153,03a60030o0336c
4,1,o,a59026o0127,03738,01a59026o0127o
4,1,c,a59905o0819,02007,01a59905o0819c
4,2,c,a59780o0149,02011,02a59780o0149c
4,4,c,a59760o1027,00185,04a59760o1027c
4,3,c,a60023o0817,00652,03a60023o0817c
4,4,o,a60048o0630,03410,04a60048o0630o
4,1,o,a59277o0820,00854,01a59277o0820o
4,1,o,a59385o0144,05487,01a59385o0144o
4,3,c,a59965o0498,00215,03a59965o0498c
4,1,o,a59600o0541,04467,01a59600o0541o
4,4,c,a59945o0652,00552,04a59945o0652c
4,1,o,a59245o0087,03120,01a59245o0087o
4,1,c,a59439o0770,00895,01a59439o0770c
4,1,o,a59014o0395,00507,01a59014o0395o
4,1,c,a59851o0232,08424,01a59851o0232c
4,2,c,a59142o0881,00951,02a59142o0881c
4,3,c,a60031o0546,14164,03a60031o0546c
4,2,o,a59633o0648,00561,02a59633o0648o
4,2,c,a59998o0623,03967,02a59998o0623c
4,3,c,a59897o0071,00889,03a59897o0071c
4,2,c,a59884o0499,02511,02a59884o0499c
4,3,o,a59893o0092,03009,03a59893o0092o
4,1,o,a59875o0390,00482,01a59875o0390o
4,1,o,a59810o0427,02775,01a59810o0427o
4,2,o,a60021o0856,03887,02a60021o0856o
4,1,o,a59612o0937,03301,01a59612o0937o
4,1,o,a59600o0505,05014,01a59600o0505o
4,1,o,a59015o0527,17996,01a59015o0527o
4,2,c,a59031o0759,04174,02a59031o0759c
4,1,o,a59277o0820,01831,01a59277o0820o
4,4,c,a59939o0082,02898,04a59939o0082c
4,2,o,a60022o0608,01101,02a60022o0608o
4,4,c,a60001o0253,01153,04a60001o0253c
4,4,o,a59915o0374,10660,04a59915o0374o
4,2,c,a59868o0366,03845,02a59868o0366c
4,2,o,a60024o0524,02515,02a60024o0524o
4,4,o,a59598o0563,10806,04a59598o0563o
4,3,c,a59671o0784,15522,03a59671o0784c
4,3,c,a60030o0336,01539,03a60030o0336c
4,2,o,a60027o0481,01955,02a60027o0481o
4,1,o,a59084o0525,01335,01a59084o0525o
4,4,o,a60025o0494,00286,04a60025o0494o
4,1,o,a59065o0635,00732,01a59065o0635o
4,2,c,a60057o0627,00445,02a60057o0627c
4,2,o,a59898o0199,01667,02a59898o0199o
4,1,o,a59098o0612,04248,01a59098o0612o
4,1,c,a59380o0136,03090,01a59380o0136c
4,4,o,a60048o0636,01948,04a60048o0636o
4,2,o,a59885o0518,00520,02a59885o0518o
4,3,o,a60050o0623,00263,03a60050o0623o
4,4,o,a60031o0849,00650,04a60031o0849o
4,4,o,a60019o0792,02847,04a60019o0792o
4,2,o,a59885o0346,02806,02a59885o0346o
4,2,o,a60029o0712,01402,02a60029o0712o
4,2,c,a59882o0356,02345,02a59882o0356c
4,1,o,a59610o0542,04168,01a59610o0542o
4,4,o,a60022o0719,02802,04a60022o0719o
4,3,c,a60030o0336,01571,03a60030o0336c
4,1,o,a59011o0624,00989,01a59011o0624o
4,2,o,a60017o0299,00954,02a60017o0299o
4,1,c,a59900o0426,01580,01a59900o0426c
4,4,c,a59879o0285,01970,04a59879o0285c
4,1,o,a59632o0972,00536,01a59632o0972o
4,2,o,a60022o0608,02881,02a60022o0608o
4,3,c,a60030o0336,00463,03a60030o0336c
4,2,c,a59876o0335,03318,02a59876o0335c
4,1,o,a59584o0171,00712,01a59584o0171o
4,2,o,a57440o0122,01679,02a57440o0122o
4,1,o,a59145o0606,06143,01a59145o0606o
4,3,c,a60030o0336,02334,03a60030o0336c
4,4,o,a60022o0719,03765,04a60022o0719o
4,2,c,a59868o0366,01515,02a59868o0366c
4,2,o,a59914o0640,08747,02a59914o0640o
4,3,c,a60031o0552,08600,03a60031o0552c
4,2,c,a57870o0572,00296,02a57870o0572c
4,1,o,a59607o0787,00823,01a59607o0787o
4,2,o,a59873o0258,00330,02a59873o0258o
4,2,c,a59082o0601,01105,02a59082o0601c
4,3,c,a60021o0584,07580,03a60021o0584c
4,3,c,a60033o0654,00951,03a60033o0654c
4,1,o,a59088o0056,00750,01a59088o0056o
4,3,c,a60032o0411,01549,03a60032o0411c
4,2,c,a59876o0580,02258,02a59876o0580c
4,2,o,a57413o0614,00934,02a57413o0614o
4,4,o,a60025o0494,01542,04a60025o0494o
4,4,o,a60042o0681,02348,04a60042o0681o
4,3,o,a59994o0203,06297,03a59994o0203o
4,3,c,a60030o0336,02919,03a60030o0336c
4,4,o,a60022o0719,00459,04a60022o0719o
4,1,o,a59214o0955,00583,01a59214o0955o
4,4,o,a59598o0563,10534,04a59598o0563o
4,1,c,a59905o0819,01579,01a59905o0819c
4,1,c,a59229o0626,02093,01a59229o0626c
4,3,o,a59861o0846,04138,03a59861o0846o
4,2,o,a60023o0459,01601,02a60023o0459o
4,4,o,a59947o0612,00510,04a59947o0612o
4,4,o,a59927o0349,02227,04a59927o0349o
4,4,o,a59919o0444,07333,04a59919o0444o
4,2,c,a59031o0759,04617,02a59031o0759c
4,2,o,a60031o0815,02419,02a60031o0815o
4,1,o,a59385o0144,02979,01a59385o0144o
4,2,c,a59884o0625,01953,02a59884o0625c
4,1,c,a59905o0819,01685,01a59905o0819c
4,1,o,a59875o0481,01305,01a59875o0481o
4,2,o,a59514o0627,04227,02a59514o0627o
4,2,c,a59998o0623,05582,02a59998o0623c
4,1,c,a59430o0500,17601,01a59430o0500c
4,3,o,a59897o0703,04134,03a59897o0703o
4,2,c,a59880o0052,05445,02a59880o0052c
4,3,c,a60033o0660,01281,03a60033o0660c
4,2,c,a59461o0308,02664,02a59461o0308c
4,2,o,a60027o0481,01661,02a60027o0481o
4,3,o,a60031o0144,03683,03a60031o0144o
4,3,c,a59965o0498,02795,03a59965o0498c
4,2,o,a57413o0575,00690,02a57413o0575o
4,4,o,a60022o0719,01848,04a60022o0719o
4,1,c,a59195o0343,00173,01a59195o0343c
4,1,c,a59900o0426,02110,01a59900o0426c
4,2,c,a59998o0623,04680,02a59998o0623c
4,2,o,a60021o0856,00578,02a60021o0856o
4,3,c,a60022o0310,07599,03a60022o0310c
4,2,o,a59869o0677,03130,02a59869o0677o
4,2,o,a59902o0604,00994,02a59902o0604o
4,3,c,a60030o0336,05152,03a60030o0336c
4,1,c,a59905o0819,02357,01a59905o0819c
4,4,c,a59813o0399,03497,04a59813o0399c
4,1,o,a59610o0902,03515,01a59610o0902o
4,4,c,a59879o0728,10318,04a59879o0728c
4,3,c,a60032o0411,04194,03a60032o0411c
4,4,c,a60047o0244,01993,04a60047o0244c
4,2,c,a60049o0558,02714,02a60049o0558c
4,3,c,a60017o0161,07263,03a60017o0161c
4,2,o,a60022o0608,03687,02a60022o0608o
4,3,c,a60032o0411,04127,03a60032o0411c
4,1,o,a59871o0508,00076,01a59871o0508o
4,4,o,a60018o0825,01486,04a60018o0825o
4,1,c,a59900o0426,00083,01a59900o0426c
4,4,o,a60026o0697,03293,04a60026o0697o
4,3,c,a60023o0817,02959,03a60023o0817c
4,2,c,a57778o0667,01856,02a57778o0667c
4,4,o,a60025o0494,02754,04a60025o0494o
4,1,o,a59838o0505,01632,01a59838o0505o
4,1,o,a59876o0516,02477,01a59876o0516o
4,2,o,a60021o0650,03142,02a60021o0650o
4,2,o,a60021o0856,03708,02a60021o0856o
4,1,c,a59905o0819,01528,01a59905o0819c
4,3,o,a60021o0902,01073,03a60021o0902o
4,1,c,a59439o0770,00948,01a59439o0770c
4,3,o,a60053o0778,03840,03a60053o0778o
4,3,c,a60032o0411,02332,03a60032o0411c
4,1,c,a59439o0770,02054,01a59439o0770c
4,2,o,a59885o0293,01597,02a59885o0293o
4,2,c,a59869o0418,01732,02a59869o0418c
4,3,c,a59904o0391,01197,03a59904o0391c
4,3,c,a59906o0234,02741,03a59906o0234c
4,1,o,a59486o0332,08693,01a59486o0332o
4,2,c,a59780o0149,01999,02a59780o0149c
4,2,c,a59876o0536,00799,02a59876o0536c
4,2,o,a57413o0614,03712,02a57413o0614o
4,4,c,a59998o0794,02425,04a59998o0794c
4,2,o,a60021o0856,00638,02a60021o0856o
4,4,c,a59881o0605,01515,04a59881o0605c
4,4,o,a59989o0378,03216,04a59989o0378o
4,1,c,a59900o0426,01079,01a59900o0426c
4,3,o,a60021o0902,00135,03a60021o0902o
4,1,o,a59584o0171,00420,01a59584o0171o
4,2,o,a60021o0856,05455,02a60021o0856o
4,2,o,a60022o0511,02938,02a60022o0511o
4,2,c,a59821o0781,01740,02a59821o0781c
4,2,o,a59868o0822,01397,02a59868o0822o
4,4,o,a60025o0494,00819,04a60025o0494o
4,4,o,a60022o0719,02795,04a60022o0719o
4,2,o,a60031o0815,00733,02a60031o0815o
4,3,o,a60020o0317,01517,03a60020o0317o
4,1,c,a59439o0770,00914,01a59439o0770c
4,3,c,a60025o0605,01557,03a60025o0605c
4,2,c,a59769o0635,01678,02a59769o0635c
4,4,o,a59598o0563,11171,04a59598o0563o
4,1,o,a59810o0484,03278,01a59810o0484o
4,4,c,a60047o0244,02318,04a60047o0244c
4,2,c,a60051o0612,01104,02a60051o0612c
4,4,o,a59598o0563,09835,04a59598o0563o
4,3,o,a59989o0194,05551,03a59989o0194o
4,3,c,a60022o0366,01249,03a60022o0366c
4,4,c,a59875o0265,02170,04a59875o0265c
4,3,c,a59909o0347,05677,03a59909o0347c
4,1,o,a59588o0729,02038,01a59588o0729o
4,1,c,a59900o0426,02436,01a59900o0426c
4,2,o,a57440o0122,01542,02a57440o0122o
4,2,c,a57778o0667,01685,02a57778o0667c
4,2,o,a60027o0481,04255,02a60027o0481o
4,4,c,a59879o0728,02160,04a59879o0728c
4,2,o,a60027o0481,04059,02a60027o0481o
4,3,c,a60017o0190,09931,03a60017o0190c
4,3,o,a59724o0522,02289,03a59724o0522o
4,3,c,a59911o0026,04083,03a59911o0026c
4,2,o,a60071o0420,00562,02a60071o0420o
4,1,o,a59061o0586,00265,01a59061o0586o
4,4,c,a60058o0769,02756,04a60058o0769c
4,1,c,a59900o0426,02681,01a59900o0426c
4,1,o,a59181o0605,01395,01a59181o0605o
4,2,c,a60059o0444,02721,02a60059o0444c
4,1,o,a59875o0521,01510,01a59875o0521o
4,2,c,a59882o0415,02662,02a59882o0415c
4,2,o,a60022o0442,00869,02a60022o0442o
4,4,o,a60022o0719,01392,04a60022o0719o
4,1,c,a59855o0500,02891,01a59855o0500c
4,4,o,a60022o0719,02272,04a60022o0719o
4,3,c,a60026o0569,04438,03a60026o0569c
4,4,o,a60034o0753,04707,04a60034o0753o
4,4,o,a59947o0612,00909,04a59947o0612o
4,3,c,a60025o0634,00612,03a60025o0634c
4,1,c,a59900o0426,00845,01a59900o0426c
4,4,c,a59875o0265,03718,04a59875o0265c
4,4,o,a60025o0494,02539,04a60025o0494o
4,1,o,a59871o0185,00385,01a59871o0185o
4,1,c,a59439o0770,01003,01a59439o0770c
4,2,o,a60021o0856,01929,02a60021o0856o
4,1,o,a59006o0443,04032,01a59006o0443o
4,2,c,a59868o0366,03352,02a59868o0366c
4,4,o,a60084o0437,02910,04a60084o0437o
4,4,o,a60022o0719,02279,04a60022o0719o
4,2,c,a59821o0781,05788,02a59821o0781c
4,2,o,a60017o0299,00858,02a60017o0299o
4,2,o,a60021o0856,06304,02a60021o0856o
4,3,o,a60034o0203,08122,03a60034o0203o
4,4,c,a59877o0497,03435,04a59877o0497c
4,1,c,a59899o0289,04419,01a59899o0289c
4,4,o,a60075o0279,00036,04a60075o0279o
4,2,o,a60039o0696,05629,02a60039o0696o
4,4,o,a60018o0031,04181,04a60018o0031o
4,2,o,a60021o0856,04544,02a60021o0856o
4,2,o,a60029o0712,01328,02a60029o0712o
4,1,o,a59615o0184,03681,01a59615o0184o
4,3,c,a60030o0336,03071,03a60030o0336c
4,4,o,a60034o0753,00396,04a60034o0753o
4,3,c,a59904o0391,02723,03a59904o0391c
4,3,o,a60050o0623,00353,03a60050o0623o
4,1,o,a59610o0971,03114,01a59610o0971o
4,1,o,a59800o0496,02123,01a59800o0496o
4,1,o,a59870o0741,04076,01a59870o0741o
4,4,c,a60045o0158,02994,04a60045o0158c
4,2,o,a60027o0481,02586,02a60027o0481o
4,1,o,a58802o0415,04706,01a58802o0415o
4,1,o,a59042o0315,02909,01a59042o0315o
4,4,o,a60031o0849,06325,04a60031o0849o
4,2,o,a59606o0232,01964,02a59606o0232o
4,2,o,a59036o0466,02054,02a59036o0466o
4,4,o,a60025o0494,02545,04a60025o0494o
4,1,o,a59354o0032,03309,01a59354o0032o
4,3,o,a59893o0092,01329,03a59893o0092o
4,2,o,a60027o0481,03296,02a60027o0481o
4,3,o,a59724o0522,01116,03a59724o0522o
4,2,o,a60029o0712,02684,02a60029o0712o
4,4,o,a60034o0753,01613,04a60034o0753o
4,1,c,a59900o0426,00447,01a59900o0426c
4,1,o,a59529o0523,02309,01a59529o0523o
4,1,c,a59229o0626,02069,01a59229o0626c
4,4,o,a59598o0563,08920,04a59598o0563o
4,2,c,a59230o0867,02284,02a59230o0867c
4,4,c,a59760o1027,00855,04a59760o1027c
4,4,o,a60018o0053,00823,04a60018o0053o
4,3,c,a59899o0265,00514,03a59899o0265c
4,3,c,a60032o0411,04128,03a60032o0411c
4,4,o,a59767o0255,02671,04a59767o0255o
4,1,o,a59689o0398,01045,01a59689o0398o
4,1,c,a59900o0426,01182,01a59900o0426c
4,3,c,a59849o0812,02588,03a59849o0812c
4,1,c,a59900o0426,00756,01a59900o0426c
4,1,c,a59899o0289,00934,01a59899o0289c
4,2,c,a59998o0623,03666,02a59998o0623c
4,3,o,a59989o0194,00046,03a59989o0194o
4,3,c,a60032o0411,00782,03a60032o0411c
4,1,c,a59900o0426,02399,01a59900o0426c
4,1,o,a59855o0278,02873,01a59855o0278o
4,2,o,a57413o0626,00093,02a57413o0626o
4,1,o,a59145o0606,05045,01a59145o0606o
4,3,c,a59759o0331,06368,03a59759o0331c
4,3,c,a60032o0400,02631,03a60032o0400c
4,4,o,a60025o0494,02026,04a60025o0494o
4,4,o,a60018o0031,03872,04a60018o0031o
4,4,c,a59760o1027,02282,04a59760o1027c
4,1,c,a59905o0819,01216,01a59905o0819c
4,1,c,a59854o0523,02048,01a59854o0523c
4,1,c,a59195o0343,00350,01a59195o0343c
4,1,o,a59810o0427,05009,01a59810o0427o
4,4,o,a59717o0398,04398,04a59717o0398o
4,2,c,a59780o0149,02502,02a59780o0149c
4,1,c,a59229o0626,00373,01a59229o0626c
4,4,c,a60050o0615,04194,04a60050o0615c
4,3,o,a60044o0151,04634,03a60044o0151o
4,2,o,a60034o0783,10070,02a60034o0783o
4,1,o,a59354o0278,02754,01a59354o0278o
4,1,o,a59588o0729,00996,01a59588o0729o
4,2,c,a59869o0418,01670,02a59869o0418c
4,1,o,a58487o0179,03019,01a58487o0179o
4,2,o,a60027o0481,00886,02a60027o0481o
4,4,o,a59915o0374,01384,04a59915o0374o
4,4,o,a60025o0494,00384,04a60025o0494o
4,1,o,a59597o0269,01689,01a59597o0269o
4,3,o,a60021o0902,00702,03a60021o0902o
4,2,c,a59876o0743,03202,02a59876o0743c
4,4,c,a59939o0075,03031,04a59939o0075c
4,2,o,a60021o0856,05371,02a60021o0856o
4,3,c,a59759o0331,08152,03a59759o0331c
4,2,o,a60027o0481,00806,02a60027o0481o
4,4,c,a59940o0675,04982,04a59940o0675c
4,3,o,a60001o0037,04064,03a60001o0037o
4,1,c,a59900o0426,01593,01a59900o0426c
4,4,o,a60031o0849,03106,04a60031o0849o
4,2,c,a59223o0483,06620,02a59223o0483c
4,2,o,a59478o0364,01066,02a59478o0364o
4,1,o,a59607o0787,01955,01a59607o0787o
4,1,o,a59615o0184,03754,01a59615o0184o
4,1,o,a59876o0593,02561,01a59876o0593o
4,1,c,a59439o0770,02217,01a59439o0770c
